Main_ID,RAdeg,DEdeg,PosErr,Pos_ref,Popular_ID,Status,Spectype,Spectype_ref,Spectype_flag,Class,Compact,Compact_ref,Compact_flag,Bursts,Bursts_ref,Mx,Mx_err,Mx_ref,Mx_flag,Mo,Mo_err,Mo_ref,Mo_flag,Period,Period_err,Period_ref,Period_flag,K2,K2_err,K2_ref,K2_flag,Spin_period_derivative,Spin_period_derivative_err,Spin_period_derivative_ref,Spin_period_derivative_flag,Eccentricity,Eccentricity_err,Eccentricity_ref,Eccentricity_flag,Spin_period,Spin_period_err,Spin_period_ref,Spin_period_flag,RV,RV_err,RV_ref,RV_flag,Gaia_Distance,Gaia_Distance_err_lo,Gaia_Distance_err_up,Gaia_flag,Other_Distance,Other_Distance_err,Other_Distance_ref,Other_Distance_flag,Merged_Dist,Globular_cluster,Comments,best_ID,HEAO_ID,HEAO_RA,HEAO_Dec,HEAO_err,HEAO_ref,UHURU4_ID,UHURU4_RA,UHURU4_Dec,UHURU4_err,UHURU4_ref,ARIEL3_ID,ARIEL3_RA,ARIEL3_Dec,ARIEL3_err,ARIEL3_ref,IGR_ID,IGR_RA,IGR_Dec,IGR_err,IGR_ref,2E_ID,2E_RA,2E_Dec,2E_err,2E_ref,ROSAT_ID,ROSAT_RA,ROSAT_Dec,ROSAT_err,ROSAT_ref,ROSATF_ID,ROSATF_RA,ROSATF_Dec,ROSATF_err,ROSATF_ref,FERMI_ID,FERMI_RA,FERMI_Dec,FERMI_err,FERMI_ref,SAX_ID,SAX_RA,SAX_Dec,SAX_err,SAX_ref,Swift_ID,Swift_RA,Swift_Dec,Swift_err,Swift_ref,XMM_ID,XMM_RA,XMM_Dec,XMM_err,XMM_ref,Chandra_ID,Chandra_RA,Chandra_Dec,Chandra_err,Chandra_ref,2MASS_ID,2MASS_RA,2MASS_Dec,2MASS_err,2MASS_ref,Gaia_ID,Gaia_RA,Gaia_Dec,Gaia_err,Gaia_ref
[KRL2007b] 275,266.7608333333333,-28.88277777777778,1.6666666666666666E-4,,SAX J1747.0-2853,confirmed,,,,,NS,2000ApJ...543L..73N,0,yes,2000ApJ...543L..73N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,1.3,2004A&A...416..311W,1,7500.0,,Type I bursts;2000ApJ...543L..73N;,2MASS J17464926-2852140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAX J1747.0-2853,266.719,-28.869,0.02833333412806193,,2SXPS J174649.6-285229,266.70681,-28.87475,0.0015833332803514269,,4XMM J174649.3-285213,266.705488,-28.870516,2.4701E-4,,2CXO J174652.2-285200,266.71782822002183,-28.86684302923723,2.776237699235844E-4,,,,,,,0,,,,
AX J1748.0-2829,266.8160784018687,-28.40462464997552,1.948432955476973E-7,,XTE J1748-288,confirmed,,,,,BH,1998IAUC.6964....2F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.0,-2419.0,4664.0,0,,,,,4706.0,,,Gaia DR3 4057530341266049792,,,,,,,,,,,,,,,,IGR J17475-2822,266.829,-28.4,0.013333333532015483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XMM J174715.8-282416,266.81622,-28.404487,1.6558833333333333E-4,,2CXO J174715.8-282416,266.81611319367585,-28.404613274848405,2.107475864184481E-4,,2MASS J17471588-2824171,266.816189,-28.404774,2.2222221725516848E-5,,4057530341266049792,266.8160784018687,-28.40462464997552,1.948432955476973E-7,
MXB 1743-28,266.8160784018687,-28.40462464997552,1.948432955476973E-7,,MXB 1743-28,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.0,-2419.0,4664.0,0,,,,,4706.0,,,Gaia DR3 4057530341266049792,,,,,,,,,,,,,,,,IGR J17475-2822,266.829,-28.4,0.013333333532015483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XMM J174715.8-282416,266.81622,-28.404487,1.6558833333333333E-4,,2CXO J174715.8-282416,266.81611319367585,-28.404613274848405,2.107475864184481E-4,,2MASS J17471588-2824171,266.816189,-28.404774,2.2222221725516848E-5,,4057530341266049792,266.8160784018687,-28.40462464997552,1.948432955476973E-7,
2XMM J174716.1-281047,266.81734,-28.179844,7.024583333333334E-5,,XMMU J174716.1-281048,confirmed,,,,,NS,2006ATel..970....1B,0,yes,2006ATel..970....1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,2007ATel.1207....1D,1,8000.0,,Type I burst;2006ATel..970....1B;,4XMM J174716.1-281047,,,,,,,,,,,,,,,,IGR J17464-2811,266.817,-28.18,0.01899999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174716.2-281048,266.81775,-28.18025,3.333333465788099E-4,,4XMM J174716.1-281047,266.81734,-28.179844,7.024583333333334E-5,,2CXO J174716.1-281048,266.8173329296626,-28.180016519926443,2.002061875293144E-4,,,,,,,0,,,,
[KRL2007b] 277,266.825,-27.343888888888888,1.6666666666666666E-4,,IGR J17473-2721,confirmed,,,,,NS,2008ATel.1651....1A,0,yes,2008ApJS..179..360G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.8,2011MNRAS.410..179C,1,5500.0,,Type I burst;2008ApJS..179..360G;,2CXO J174718.0-272038,,,,,,,,,,,,,,,,IGR J17473-2721,266.825,-27.344,0.004666666686534882,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174718.4-272044,266.82688,-27.34581,4.999999867545234E-4,,,,,,,2CXO J174718.0-272038,266.8251564019131,-27.344152093589138,2.0671057137494167E-4,,,,,,,0,,,,
1RXS J174725.6-300241,266.858494,-30.045036,9.515055555555556E-5,,SLX 1744-300,confirmed,,,,,NS,2005AdSpR..35.1137M,0,yes,2005AdSpR..35.1137M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type I burst;2005AdSpR..35.1137M;,4XMM J174726.0-300242,,,,,,,,,,,,,,,,SLX 1744-299,266.858,-30.021,0.005666666726271311,,,,,,,1WGA J1747.4-3002,266.8592,-30.0413,0.003611111111111111,,1RXS  J174725.6-300241,266.85669,-30.04472,0.0030555555555555557,,,,,,,SLX 1744-299,266.879,-30.029,0.026666667064030966,,2SXPS J174726.3-300242,266.85972,-30.04524,9.722222222222222E-4,,4XMM J174726.0-300242,266.858494,-30.045036,9.515055555555556E-5,,2CXO J174726.0-300241,266.85842043876687,-30.044967897282664,1.975341449038919E-4,,,,,,,0,,,,
AX J1747.4-3000,266.858494,-30.045036,9.515055555555556E-5,,SLX 1744-299,confirmed,,,,,NS,1990MNRAS.243...72S,0,yes,1990MNRAS.243...72S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X-ray burster;1990MNRAS.243...72S; 1997AIPC..410..719B,4XMM J174726.0-300242,,,,,,,,,,,,,,,,SLX 1744-299,266.858,-30.021,0.005666666726271311,,,,,,,1WGA J1747.4-3002,266.8592,-30.0413,0.003611111111111111,,1RXS  J174725.6-300241,266.85669,-30.04472,0.0030555555555555557,,,,,,,SLX 1744-299,266.879,-30.029,0.026666667064030966,,2SXPS J174726.3-300242,266.85972,-30.04524,9.722222222222222E-4,,4XMM J174726.0-300242,266.858494,-30.045036,9.515055555555556E-5,,2CXO J174726.0-300241,266.85842043876687,-30.044967897282664,1.975341449038919E-4,,,,,,,0,,,,
X Sgr X-1,266.987468769929,-26.5586952001141,1.3455441428555383E-7,,GX 3+1,confirmed,G0--M5V-III,2014ApJ...793..128V,0,,NS,1983ApJ...267..310M,0,yes,1983ApJ...267..310M,,,,,,,,,11.0,7.0,2014ApJ...793..128V,2,,,,,,,,,,,,,,,,,,,,,5400.0,-2901.0,5652.0,1,10.2,0.18,2023MNRAS.521..433T,1,10200.0,,Type I burst;1983ApJ...267..310M;Period rough estimation;2014ApJ...793..128V;inconclusive spectral type;,Gaia DR3 4066836603389001600,1H1744-265,266.9897,-26.5665,0.0,,,,,,,3A 1744-265,266.9797,-26.5666,0.0,,GX 3+1,266.983,-26.564,0.004166666666666667,,,,,,,1WGA J1747.9-2633,266.9837,-26.5611,0.003611111111111111,,,,,,,,,,,,GX 3+1,266.969,-26.572,0.026666667064030966,,2SXPS J174756.9-263329,266.98741,-26.55816,0.0013333333863152397,,,,,,,,,,,,2MASS J17475699-2633312,266.987474,-26.558691,1.6666666294137637E-5,,4066836603389001600,266.987468769929,-26.5586952001141,1.3455441428555383E-7,
CXOGlb J174804.5-244641,267.01874999999995,-24.778055555555554,1.6666666666666666E-4,,CXOGlb J174804.5-244641,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617,0.15,2021MNRAS.505.5957B,0,6617.0,Terzan 5,transitional millisecond pulsar; 2018ApJ...864...28B;,Gaia DR3 4067310497221087360,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174804.3-244647,267.01813,-24.77985,0.0011111111111111111,,,,,,,2CXO J174804.5-244640,267.0190432292568,-24.77799055927751,1.976724768672647E-4,,,,,,,0,,,,
IGR J17480-2446,267.02,-24.779999999999998,1.6666666666666666E-4,,IGR J17480-2446,confirmed,,,,,NS,2010ATel.2929....1S,0,yes,2020ApJS..249...32G,1.65,0.25,2009ApJ...693.1775O,1,0.4,-1.0,2011A&A...526L...3P,1,21.2744,8.0E-4,2011A&A...526L...3P,0,,,,,,,,,0.02,-99.0,2011A&A...526L...3P,0,0.090539,8.0E-6,2011A&A...526L...3P,0,,,,,,,,,6.617,0.15,2021MNRAS.505.5957B,0,6617.0,Terzan 5,,Gaia DR3 4067310497221087360,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174804.3-244647,267.01813,-24.77985,0.0011111111111111111,,,,,,,2CXO J174804.8-244649,267.0200924450189,-24.780310665975488,3.406580382349366E-4,,,,,,,0,,,,
CXOU J174805.0-244643,267.020793634708,-24.778523853252285,3.834059238433838E-6,,,confirmed,,,,,BH,2020ApJ...904..147U,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.617,0.15,2021MNRAS.505.5957B,0,6617.0,Terzan 5,,Gaia DR3 4068061085689851776,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174805.2-244642,267.02185,-24.77859,3.055555621782939E-4,,4XMM J174805.1-244646,267.021553,-24.779538,1.534536111111111E-4,,2CXO J174805.0-244641,267.0209730676338,-24.77813532051402,1.9741602497977108E-4,,,,,,,4068061085689851776,267.020793634708,-24.778523853252285,3.834059238433838E-6,
NAME TER 5 X-1,267.0218269660052,-24.77970988978704,2.287502917978499E-7,,EXO 1745-248,confirmed,,,,,NS,2009ApJ...693.1775O,0,yes,2000IAUC.7482....2M,1.65,0.25,2009ApJ...693.1775O,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.617,0.15,2021MNRAS.505.5957B,0,6617.0,Terzan 5,Type I bursts;2000IAUC.7482....2M;,Gaia DR3 4067310462871686912,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174805.2-244642,267.02185,-24.77859,3.055555621782939E-4,,4XMM J174805.1-244646,267.021553,-24.779538,1.534536111111111E-4,,2CXO J174805.2-244647,267.02175808432,-24.77990071538785,1.9730522332789767E-4,,,,,,,4067310462871686912,267.0218269660052,-24.77970988978704,2.287502917978499E-7,
MAXI J1747-249,267.02211456446094,-24.77695757957956,2.0038412676917184E-7,,MAXI J1747-249,confirmed,,,,,NS,2012ATel.4264....1A,0,yes,2012ATel.4264....1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.617,0.15,2021MNRAS.505.5957B,0,6617.0,Terzan 5,Type I bursts;2012ATel.4264....1A;GC;,Gaia DR3 4068061120122069888,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174805.2-244642,267.02185,-24.77859,3.055555621782939E-4,,,,,,,2CXO J174805.3-244637,267.022481210793,-24.777164495903957,1.975968673937897E-4,,2MASS J17480525-2446366,267.021887,-24.776859,3.05555553899871E-5,,4068061120122069888,267.02211456446094,-24.77695757957956,2.0038412676917184E-7,
[ZGV2011] 6,267.031223393846,-24.782967445440086,2.914884355333117E-6,,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.617,0.15,2021MNRAS.505.5957B,0,6617.0,Terzan 5,GC;LMXB candidate;2011A&A...533A..33Z;,Gaia DR3 4067310497221087360,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174807.0-244659,267.02922,-24.78327,0.0019166666931576199,,4XMM J174805.8-244648,267.024395,-24.780146,1.5455305555555555E-4,,2CXO J174807.4-244658,267.0309146937492,-24.782949545132663,1.9939444306362443E-4,,,,,,,4067310497221087360,267.031223393846,-24.782967445440086,2.914884355333117E-6,
[KRL2007b] 281,267.08,-36.12111111111111,1.6666666666666666E-4,,1A 1744-361,confirmed,,,,,NS,2006ApJ...639L..31B,0,yes,2006ApJ...639L..31B,,,,,,,,,0.866667,0.37,2006ApJ...639L..31B,2,,,,,,,,,,,,,0.00188679245,,2006ApJ...639L..31B,1,,,,,,,,,,,,,,,Type I burst;2006ApJ...639L..31B;,2CXO J174819.2-360716,,,,,,,,,,,,,,,,1A 1744-361,267.08,-36.121,0.017499999205271403,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174817.3-360722,267.0725,-36.12282,0.0015000000264909531,,,,,,,2CXO J174819.2-360716,267.0800976763377,-36.12126821690876,1.9922437975012703E-4,,,,,,,0,,,,
[RTB2002] J174851.87-202133.9,267.21609666571715,-20.359360796213867,2.355787985854679E-7,,NGC 6440 X-13,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082760662912,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174851.7-202137,267.2156,-20.36029,5.277777711550395E-4,,,,,,,2CXO J174851.8-202133,267.21611342459823,-20.35942880900457,2.2563575353057837E-4,,,,,,,4118991082760662912,267.21609666571715,-20.359360796213867,2.355787985854679E-7,
[PLV2002] CX1,267.21746606970584,-20.358721633918165,2.2972550657060415E-7,,SAX J1748.9-2021,confirmed,,,,,NS,2003ApJ...598..481K,0,yes,1999A&A...345..100I,1.78,0.3,2013ApJ...765L...1G,1,0.765,0.065,2017ApJ...844...53C,1,8.7,0.006,2008ApJ...674L..45A,0,,,,,,,,,0.001,-99.0,2008ApJ...674L..45A,0,0.00226059,5.0E-9,2008ApJ...674L..45A,0,,,,,,,,0,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,GC;Type I burst;1999A&A...345..100I;alternate distance measurment;1994A&AS..108..653O;,Gaia DR3 4118991082850962048,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174851.7-202137,267.2156,-20.36029,5.277777711550395E-4,,,,,,,2CXO J174852.1-202132,267.2173141829162,-20.35901187503546,1.984416806428413E-4,,,,,,,4118991082850962048,267.21746606970584,-20.358721633918165,2.2972550657060415E-7,
[RTB2002] J174852.41-202132.2,267.2186666278712,-20.358881439066746,1.4903190400865346E-6,,NGC 6440 CX3,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850927488,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.8-202126,267.22012,-20.3573,0.0010277777910232544,,,,,,,2CXO J174852.4-202132,267.21837042497214,-20.35895902704942,1.9779597160522391E-4,,,,,,,4118991082850927488,267.2186666278712,-20.358881439066746,1.4903190400865346E-6,
[RTB2002] J174852.64-202140.6,267.21922148024316,-20.361337463474747,5.505309634738499E-6,,NGC 6440 CX7,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7174.0,-2162.0,2654.0,0,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850952320,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.7-202145,267.21974,-20.36266,0.0013611111376020644,,4XMM J174852.8-202137,267.220301,-20.360523,5.953952777777777E-4,,2CXO J174852.6-202140,267.21922936575845,-20.36131772015858,1.9843249726080714E-4,,,,,,,4118991082850952320,267.21922148024316,-20.361337463474747,5.505309634738499E-6,
4U 1745-203,267.21987131263745,-20.357077037308063,1.0675320194827186E-7,,NGC 6440 CX1,confirmed,,,,,NS,2001ApJ...563L..41I,0,yes,2001ApJ...563L..41I,,,,,0.1,-1.0,2008ApJ...674L..45A,1,8.764,0.006,2008ApJ...674L..45A,0,,,,,,,,,0.001,-99.0,2008ApJ...674L..45A,0,0.002260597,5.0E-9,2008ApJ...674L..45A,0,,,,,5515.0,-2305.0,2909.0,0,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,GC;Type I burst;2001ApJ...563L..41I;,Gaia DR3 4118991082850964992,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.8-202126,267.22012,-20.3573,0.0010277777910232544,,,,,,,2CXO J174852.7-202124,267.21976764151555,-20.356871955230794,3.406591081176527E-4,,,,,,,4118991082850964992,267.21987131263745,-20.357077037308063,1.0675320194827186E-7,
[RTB2002] J174852.87-202142.5,267.2203062906965,-20.361566758772078,3.729659451378717E-6,,NGC 6440 CX5,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850950016,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.7-202145,267.21974,-20.36266,0.0013611111376020644,,4XMM J174852.8-202137,267.220301,-20.360523,5.953952777777777E-4,,2CXO J174852.8-202142,267.2202904884555,-20.361921276488072,1.974492533506172E-4,,,,,,,4118991082850950016,267.2203062906965,-20.361566758772078,3.729659451378717E-6,
[ZGV2011] 3,267.2204822247729,-20.360438310157317,1.2596516973442503E-7,,NGC 6440 X-3,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6662.0,-2264.0,3429.0,0,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,GC;LMXB candidate;2011A&A...533A..33Z;,Gaia DR3 4118991082899984384,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.7-202145,267.21974,-20.36266,0.0013611111376020644,,4XMM J174852.8-202137,267.220301,-20.360523,5.953952777777777E-4,,2CXO J174852.9-202138,267.22052351145874,-20.36067122802549,1.9775727259707757E-4,,,,,,,4118991082899984384,267.2204822247729,-20.360438310157317,1.2596516973442503E-7,
[RTB2002] J174853.12-202127.0,267.22097693617366,-20.35743901295489,9.23144237862693E-8,,NGC 6440 CX12,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4075.0,-1967.0,2145.0,0,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850964224,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.8-202126,267.22012,-20.3573,0.0010277777910232544,,,,,,,2CXO J174853.1-202127,267.2213095008806,-20.357510684149783,2.0810581513438725E-4,,2MASS J17485320-2021265,267.221675,-20.357372,3.3333332588275274E-5,,4118991082850964224,267.22097693617366,-20.35743901295489,9.23144237862693E-8,
[RTB2002] J174853.17-202138.7,267.2214580544824,-20.360903125406377,2.433341609107124E-6,,NGC 6440 CX2,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.248,0.248,2021MNRAS.505.5957B,0,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850944896,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.7-202145,267.21974,-20.36266,0.0013611111376020644,,4XMM J174852.8-202137,267.220301,-20.360523,5.953952777777777E-4,,2CXO J174853.1-202139,267.22155365683045,-20.360845825460267,1.974603282316486E-4,,,,,,,4118991082850944896,267.2214580544824,-20.360903125406377,2.433341609107124E-6,
EXO 1747-214,267.24999999999994,-21.316666666666666,2.777777777777778E-4,,EXO 1747-214,confirmed,,,,,NS,1985IAUC.4058....2P,0,yes,1985IAUC.4058....2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type I bursts;1985IAUC.4058....2P;,4FGL J1749.0-2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
IGR J17494-3030,267.34852692731886,-30.499624547956145,1.658268107308282E-7,,IGR J17494-3030,confirmed,WD,2021ApJ...908L..15N,1,,NS,2020ATel14124....1N,0,,,,,,,0.015,-1.0,2020ATel14124....1N,1,1.249075,8.0E-6,2021ApJ...908L..15N,0,,,,,,,,,0.006,-99.0,2021ApJ...908L..15N,0,0.002659219645,2.8E-13,2021ApJ...908L..15N,0,,,,,7930.0,-2897.0,2941.0,0,,,,,7930.0,,,Gaia DR3 4056028099172996352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1750.4-3023,267.6164,-30.3991,0.058774,,,,,,,Swift J17494-3030,267.3491,-30.4998,6.111111111111112E-4,2012ATel.3989....1B,4XMM J174923.6-302958,267.348377,-30.499573,1.4704833333333334E-4,,,,,,,,,,,,4056028099172996352,267.34852692731886,-30.499624547956145,1.658268107308282E-7,
2XMM J174931.6-280805,267.382059,-28.134707,8.500027777777778E-5,,SWIFT J1749.4-2807,confirmed,,,,,NS,2009MNRAS.393..126W,0,yes,2023MNRAS.524.2477A,1.6,0.6,2022MNRAS.515.3838M,1,0.59,-1.0,2011ApJ...727L..18A,1,0.3673696,2.0E-7,2011ApJ...727L..18A,0,,,,,,,,,5.2E-5,-99.0,2011ApJ...727L..18A,0,0.001930800072,3.7E-14,2011ApJ...727L..18A,0,,,,,,,,,,,,,,,Type I bursts;https://doi.org/10.48550/arXiv.2306.11440;,4XMM J174931.6-280804,,,,,,,,,,,,,,,,SWIFT J1749.4-2807,267.383,-28.135,0.028166667620340983,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174931.7-280808,267.38229,-28.13558,3.333333465788099E-4,,4XMM J174931.6-280804,267.382059,-28.134707,8.500027777777778E-5,,2CXO J174931.7-280805,267.38220598318526,-28.134736882231767,2.0092579123368002E-4,,,,,,,0,,,,
[CHM2006] Candidate 1b,267.4085,-28.3549,2.777777777777778E-5,,IGR J17497-2821,confirmed,KIII,2007ApJ...657L.109P,1,,BH,2007A&A...461L..17W,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Symbiotic ?;2007ApJ...657L.109P;,IGR J17497-2821,,,,,,,,,,,,,,,,IGR J17497-2821,267.408,-28.355,0.004666666686534882,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174938.2-282120,267.40929,-28.35579,3.333333465788099E-4,,4XMM J174937.9-282118,267.408056,-28.355057,1.2467166666666667E-4,,,,,,,,,,,,0,,,,
RX J1749.8-3312,267.4539,-33.2032,2.777777777777778E-5,,SLX 1746-331,confirmed,,,,,BH,2003ATel..169....1H,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLX 1746-331,,,,,,,,,,,,,,,,SLX 1746-331,267.461,-33.199,0.012666666507720947,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174948.5-331212,267.45225,-33.2034,6.388888756434123E-4,,,,,,,,,,,,,,,,,0,,,,
IGR J17498-2921,267.4806,-29.3221,1.6666666666666666E-4,,IGR J17498-2921,confirmed,,,,,NS,2011ATel.3556....1P,0,yes,2020ApJS..249...32G,,,,,0.17,-1.0,2011A&A...535L...4P,1,3.8432275,2.7E-7,2011A&A...535L...4P,0,,,,,4.9E-9,,2011A&A...535L...4P,0,8.0E-5,-99.0,2011A&A...535L...4P,0,0.00249382661,6.2E-14,2011A&A...535L...4P,0,,,,,,,,,,,,,,,,IGR J17498-2921,,,,,,4U 1743-29,267.4916666666667,-29.16222222222222,0.09639062726135567,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1748.3-2906,267.0955,-29.1061,0.027568,,,,,,,2SXPS J174955.4-291920,267.48095,-29.32247,2.2222222553359137E-4,,,,,,,2CXO J174955.3-291919,267.4807480077957,-29.322086078770347,2.141767380688906E-4,,,,,,,0,,,,
