Main_ID,RAdeg,DEdeg,PosErr,Pos_ref,Status,Spectype,Spectype_ref,Class,Compact,Compact_ref,Bursts,Bursts_ref,Mx,Mx_err,Mx_ref,Mo,Mo_err,Mo_ref,Period,Period_err,Period_ref,K2,K2_err,K2_ref,Spin period derivative,Spin period derivative_err,Spin period derivative_ref,Eccentricity,Eccentricity_err,Eccentricity_ref,Spin_period,Spin_period_err,Spin_period_ref,RV,RV_err,RV_ref,Gaia_Distance,Gaia_Distance_err_lo,Gaia_Distance_err_up,Other_Distance,Other_Distance_err,Other_Distance_ref,Merged_Dist,Globular_cluster,Comments,best_ID,HEAO_ID,HEAO_RA,HEAO_Dec,HEAO_err,HEAO_ref,UHURU4_ID,UHURU4_RA,UHURU4_Dec,UHURU4_err,UHURU4_ref,ARIEL3_ID,ARIEL3_RA,ARIEL3_Dec,ARIEL3_err,ARIEL3_ref,IGR_ID,IGR_RA,IGR_Dec,IGR_err,IGR_ref,2E_ID,2E_RA,2E_Dec,2E_err,2E_ref,ROSAT_ID,ROSAT_RA,ROSAT_Dec,ROSAT_err,ROSAT_ref,ROSATF_ID,ROSATF_RA,ROSATF_Dec,ROSATF_err,ROSATF_ref,FERMI_ID,FERMI_RA,FERMI_Dec,FERMI_err,FERMI_ref,SAX_ID,SAX_RA,SAX_Dec,SAX_err,SAX_ref,Swift_ID,Swift_RA,Swift_Dec,Swift_err,Swift_ref,XMM_ID,XMM_RA,XMM_Dec,XMM_err,XMM_ref,Chandra_ID,Chandra_RA,Chandra_Dec,Chandra_err,Chandra_ref,2MASS_ID,2MASS_RA,2MASS_Dec,2MASS_err,2MASS_ref,Gaia_ID,Gaia_RA,Gaia_Dec,Gaia_err,Gaia_ref
CXOGlb J174804.5-244641,267.01874999999995,-24.778055555555554,1.6666666666666666E-4,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617,0.15,2021MNRAS.505.5957B,6617.0,Terzan 5,transitional millisecond pulsar; 2018ApJ...864...28B;,Gaia DR3 4067310497221087360,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174804.3-244647,267.01813,-24.77985,0.0011111111111111111,,,,,,,2CXO J174804.5-244640,267.0190432292568,-24.77799055927751,1.976724768672647E-4,,,,,,,0,,,,
IGR J17480-2446,267.02,-24.779999999999998,1.6666666666666666E-4,,confirmed,,,,NS,2010ATel.2929....1S,yes,2020ApJS..249...32G,1.65,0.25,2009ApJ...693.1775O,0.4,-1.0,2011A&A...526L...3P,21.3,8.0E-4,2011A&A...526L...3P,,,,,,,0.02,-99.0,2011A&A...526L...3P,0.0905,8.0E-6,2011A&A...526L...3P,,,,7418.0,-2168.0,2581.0,6.617,0.15,2021MNRAS.505.5957B,6617.0,Terzan 5,,Gaia DR3 4067310497221087360,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174804.3-244647,267.01813,-24.77985,0.0011111111111111111,,,,,,,2CXO J174804.8-244649,267.0200924450189,-24.780310665975488,3.406580382349366E-4,,,,,,,0,,,,
CXOU J174805.0-244643,267.020793634708,-24.778523853252285,3.834059238433838E-6,,confirmed,,,,BH ?,2020ApJ...904..147U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617,0.15,2021MNRAS.505.5957B,6617.0,Terzan 5,,Gaia DR3 4068061085689851776,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174805.2-244642,267.02185,-24.77859,3.055555621782939E-4,,4XMM J174805.1-244646,267.021553,-24.779538,1.534536111111111E-4,,2CXO J174805.0-244641,267.0209730676338,-24.77813532051402,1.9741602497977108E-4,,,,,,,4068061085689851776,267.020793634708,-24.778523853252285,3.834059238433838E-6,
NAME TER 5 X-1,267.0218269660052,-24.77970988978704,2.287502917978499E-7,,confirmed,,,,NS,2009ApJ...693.1775O,yes,2000IAUC.7482....2M,1.65,0.25,2009ApJ...693.1775O,,,,,,,,,,,,,,,,,,,,,,,,,6.617,0.15,2021MNRAS.505.5957B,6617.0,Terzan 5,Type I bursts;2000IAUC.7482....2M;,Gaia DR3 4067310462871686912,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174805.2-244642,267.02185,-24.77859,3.055555621782939E-4,,4XMM J174805.1-244646,267.021553,-24.779538,1.534536111111111E-4,,2CXO J174805.2-244647,267.02175808432,-24.77990071538785,1.9730522332789767E-4,,,,,,,4067310462871686912,267.0218269660052,-24.77970988978704,2.287502917978499E-7,
MAXI J1747-249,267.02211456446094,-24.77695757957956,2.0038412676917184E-7,,confirmed,,,,NS,2012ATel.4264....1A,yes,2012ATel.4264....1A,,,,,,,,,,,,,,,,,,,,,,,,,6843.0,-1982.0,3228.0,6.617,0.15,2021MNRAS.505.5957B,6617.0,Terzan 5,Type I bursts;2012ATel.4264....1A;GC;,Gaia DR3 4068061120122069888,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174805.2-244642,267.02185,-24.77859,3.055555621782939E-4,,,,,,,2CXO J174805.3-244637,267.022481210793,-24.777164495903957,1.975968673937897E-4,,2MASS J17480525-2446366,267.021887,-24.776859,3.05555553899871E-5,,4068061120122069888,267.02211456446094,-24.77695757957956,2.0038412676917184E-7,
[ZGV2011] 6,267.031223393846,-24.782967445440086,2.914884355333117E-6,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617,0.15,2021MNRAS.505.5957B,6617.0,Terzan 5,GC;LMXB candidate;2011A&A...533A..33Z;,Gaia DR3 4067310497221087360,,,,,,,,,,,,,,,,IGR J17480-2446,267.02,-24.78,0.011333333452542622,,,,,,,,,,,,,,,,,4FGL J1748.0-2446,267.0186,-24.7716,0.009621,,EXO 1745-248,267.028,-24.781,0.026666667064030966,,2SXPS J174807.0-244659,267.02922,-24.78327,0.0019166666931576199,,4XMM J174805.8-244648,267.024395,-24.780146,1.5455305555555555E-4,,2CXO J174807.4-244658,267.0309146937492,-24.782949545132663,1.9939444306362443E-4,,,,,,,4067310497221087360,267.031223393846,-24.782967445440086,2.914884355333117E-6,
[KRL2007b] 281,267.08,-36.12111111111111,1.6666666666666666E-4,,confirmed,,,,NS,2006ApJ...639L..31B,yes,2006ApJ...639L..31B,,,,,,,0.867,0.0833,2012ApJ...753....2G,,,,,,,,,,0.00189,,2006ApJ...639L..31B,,,,,,,,,,,,Type I burst;2006ApJ...639L..31B;,2CXO J174819.2-360716,,,,,,,,,,,,,,,,1A 1744-361,267.08,-36.121,0.017499999205271403,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174817.3-360722,267.0725,-36.12282,0.0015000000264909531,,,,,,,2CXO J174819.2-360716,267.0800976763377,-36.12126821690876,1.9922437975012703E-4,,,,,,,0,,,,
[RTB2002] J174851.87-202133.9,267.21609666571715,-20.359360796213867,2.355787985854679E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082760662912,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174851.7-202137,267.2156,-20.36029,5.277777711550395E-4,,,,,,,2CXO J174851.8-202133,267.21611342459823,-20.35942880900457,2.2563575353057837E-4,,,,,,,4118991082760662912,267.21609666571715,-20.359360796213867,2.355787985854679E-7,
[PLV2002] CX1,267.21746606970584,-20.358721633918165,2.2972550657060415E-7,,confirmed,,,,NS,2003ApJ...598..481K,yes,1999A&A...345..100I,1.78,0.3,2013ApJ...765L...1G,0.765,0.065,2017ApJ...844...53C,8.7,0.006,2008ApJ...674L..45A,,,,,,,0.001,-99.0,2008ApJ...674L..45A,0.00226,5.0E-9,2008ApJ...674L..45A,,,,,,,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,GC;Type I burst;1999A&A...345..100I;alternate distance measurment;1994A&AS..108..653O;,Gaia DR3 4118991082850962048,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174851.7-202137,267.2156,-20.36029,5.277777711550395E-4,,,,,,,2CXO J174852.1-202132,267.2173141829162,-20.35901187503546,1.984416806428413E-4,,,,,,,4118991082850962048,267.21746606970584,-20.358721633918165,2.2972550657060415E-7,
[RTB2002] J174852.41-202132.2,267.2186666278712,-20.358881439066746,1.4903190400865346E-6,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850927488,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.8-202126,267.22012,-20.3573,0.0010277777910232544,,,,,,,2CXO J174852.4-202132,267.21837042497214,-20.35895902704942,1.9779597160522391E-4,,,,,,,4118991082850927488,267.2186666278712,-20.358881439066746,1.4903190400865346E-6,
[RTB2002] J174852.64-202140.6,267.21922148024316,-20.361337463474747,5.505309634738499E-6,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7174.0,-2162.0,2654.0,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850952320,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.7-202145,267.21974,-20.36266,0.0013611111376020644,,4XMM J174852.8-202137,267.220301,-20.360523,5.953952777777777E-4,,2CXO J174852.6-202140,267.21922936575845,-20.36131772015858,1.9843249726080714E-4,,,,,,,4118991082850952320,267.21922148024316,-20.361337463474747,5.505309634738499E-6,
4U 1745-203,267.21987131263745,-20.357077037308063,1.0675320194827186E-7,,confirmed,,,,NS,2001ApJ...563L..41I,yes,2001ApJ...563L..41I,,,,0.1,-1.0,2008ApJ...674L..45A,8.76,0.006,2008ApJ...674L..45A,,,,,,,0.001,-99.0,2008ApJ...674L..45A,0.00226,5.0E-9,2008ApJ...674L..45A,,,,,,,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,GC;Type I burst;2001ApJ...563L..41I;,Gaia DR3 4118991082850964992,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.8-202126,267.22012,-20.3573,0.0010277777910232544,,,,,,,2CXO J174852.7-202124,267.21976764151555,-20.356871955230794,3.406591081176527E-4,,,,,,,4118991082850964992,267.21987131263745,-20.357077037308063,1.0675320194827186E-7,
[RTB2002] J174852.87-202142.5,267.2203062906965,-20.361566758772078,3.729659451378717E-6,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850950016,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.7-202145,267.21974,-20.36266,0.0013611111376020644,,4XMM J174852.8-202137,267.220301,-20.360523,5.953952777777777E-4,,2CXO J174852.8-202142,267.2202904884555,-20.361921276488072,1.974492533506172E-4,,,,,,,4118991082850950016,267.2203062906965,-20.361566758772078,3.729659451378717E-6,
[ZGV2011] 3,267.2204822247729,-20.360438310157317,1.2596516973442503E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,GC;LMXB candidate;2011A&A...533A..33Z;,Gaia DR3 4118991082899984384,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.7-202145,267.21974,-20.36266,0.0013611111376020644,,4XMM J174852.8-202137,267.220301,-20.360523,5.953952777777777E-4,,2CXO J174852.9-202138,267.22052351145874,-20.36067122802549,1.9775727259707757E-4,,,,,,,4118991082899984384,267.2204822247729,-20.360438310157317,1.2596516973442503E-7,
[RTB2002] J174853.12-202127.0,267.22097693617366,-20.35743901295489,9.23144237862693E-8,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4075.0,-1967.0,2145.0,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850964224,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.8-202126,267.22012,-20.3573,0.0010277777910232544,,,,,,,2CXO J174853.1-202127,267.2213095008806,-20.357510684149783,2.0810581513438725E-4,,2MASS J17485320-2021265,267.221675,-20.357372,3.3333332588275274E-5,,4118991082850964224,267.22097693617366,-20.35743901295489,9.23144237862693E-8,
[RTB2002] J174853.17-202138.7,267.2214580544824,-20.360903125406377,2.433341609107124E-6,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.248,0.248,2021MNRAS.505.5957B,8248.0,NGC 6440,qLMXB ?;2002ApJ...573..184P;,Gaia DR3 4118991082850944896,,,,,,,,,,,,,,,,4U 1745-203,267.223,-20.367,0.02099999984105428,,,,,,,,,,,,,,,,,4FGL J1748.9-2021,267.2327,-20.3557,0.029048,,4U 1745-203,267.225,-20.357,0.03166666626930237,,2SXPS J174852.7-202145,267.21974,-20.36266,0.0013611111376020644,,4XMM J174852.8-202137,267.220301,-20.360523,5.953952777777777E-4,,2CXO J174853.1-202139,267.22155365683045,-20.360845825460267,1.974603282316486E-4,,,,,,,4118991082850944896,267.2214580544824,-20.360903125406377,2.433341609107124E-6,
EXO 1747-214,267.24999999999994,-21.316666666666666,2.777777777777778E-4,,confirmed,,,,NS,1985IAUC.4058....2P,yes,1985IAUC.4058....2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type I bursts;1985IAUC.4058....2P;,4FGL J1749.0-2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
IGR J17494-3030,267.34852692731886,-30.499624547956145,1.658268107308282E-7,,confirmed,WD?,2021ApJ...908L..15N,,NS,2020ATel14124....1N,,,,,,0.015,-1.0,2020ATel14124....1N,1.25,8.0E-6,2021ApJ...908L..15N,,,,,,,0.006,-99.0,2021ApJ...908L..15N,0.00266,2.8E-13,2021ApJ...908L..15N,,,,7930.0,-2897.0,2941.0,,,,7930.0,,,Gaia DR3 4056028099172996352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1750.4-3023,267.6164,-30.3991,0.058774,,,,,,,Swift J17494-3030,267.3491,-30.4998,6.111111111111112E-4,2012ATel.3989....1B,4XMM J174923.6-302958,267.348377,-30.499573,1.4704833333333334E-4,,,,,,,,,,,,4056028099172996352,267.34852692731886,-30.499624547956145,1.658268107308282E-7,
2XMM J174931.6-280805,267.382059,-28.134707,8.500027777777778E-5,,confirmed,,,,NS,2009MNRAS.393..126W,yes,2023MNRAS.524.2477A,1.6,0.6,2022MNRAS.515.3838M,0.59,-1.0,2011ApJ...727L..18A,0.367,2.0E-7,2011ApJ...727L..18A,,,,,,,5.2E-5,-99.0,2011ApJ...727L..18A,0.00193,3.7E-14,2011ApJ...727L..18A,,,,,,,,,,,,Type I bursts;https://doi.org/10.48550/arXiv.2306.11440;,4XMM J174931.6-280804,,,,,,,,,,,,,,,,SWIFT J1749.4-2807,267.383,-28.135,0.028166667620340983,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174931.7-280808,267.38229,-28.13558,3.333333465788099E-4,,4XMM J174931.6-280804,267.382059,-28.134707,8.500027777777778E-5,,2CXO J174931.7-280805,267.38220598318526,-28.134736882231767,2.0092579123368002E-4,,,,,,,0,,,,
[CHM2006] Candidate 1b,267.4085,-28.3549,2.777777777777778E-5,,confirmed,KIII,2007ApJ...657L.109P,,BH?,2007A&A...461L..17W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Symbiotic ?;2007ApJ...657L.109P;,Gaia DR3 4057613281371087616,,,,,,,,,,,,,,,,IGR J17497-2821,267.408,-28.355,0.004666666686534882,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174938.2-282120,267.40929,-28.35579,3.333333465788099E-4,,4XMM J174937.9-282118,267.408056,-28.355057,1.2467166666666667E-4,,,,,,,,,,,,0,,,,
RX J1749.8-3312,267.4539,-33.2032,2.777777777777778E-5,,confirmed,,,,BH,2003ATel..169....1H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4041956579551270528,,,,,,,,,,,,,,,,SLX 1746-331,267.461,-33.199,0.012666666507720947,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J174948.5-331212,267.45225,-33.2034,6.388888756434123E-4,,,,,,,,,,,,,,,,,0,,,,
IGR J17498-2921,267.4806,-29.3221,1.6666666666666666E-4,,confirmed,,,,NS,2011ATel.3556....1P,yes,2020ApJS..249...32G,,,,0.17,-1.0,2011A&A...535L...4P,3.84,2.7E-7,2011A&A...535L...4P,,,,4.9E-9,,2011A&A...535L...4P,8.0E-5,-99.0,2011A&A...535L...4P,0.00249,6.2E-14,2011A&A...535L...4P,,,,,,,,,,,,,Gaia DR3 4057237871183746688,,,,,,4U 1743-29,267.4916666666667,-29.16222222222222,0.09639062726135567,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1748.3-2906,267.0955,-29.1061,0.027568,,,,,,,2SXPS J174955.4-291920,267.48095,-29.32247,2.2222222553359137E-4,,,,,,,2CXO J174955.3-291919,267.4807480077957,-29.322086078770347,2.141767380688906E-4,,,,,,,0,,,,
4U 1746-371,267.5528003250196,-37.05193051279995,8.984059757656523E-7,,confirmed,,,,NS,1987MNRAS.226...39S,yes,1987MNRAS.226...39S,0.41,0.7,2015ApJ...798...56L,,,,5.16,0.01,2004MNRAS.347..334B,,,,,,,,,,,,,,,,,,,12.728,0.163,2021MNRAS.505.5957B,12728.0,NGC 6441,Type I burst;2008ApJS..179..360G;GC;,Gaia DR3 4039968048223734528,1H1746-370,267.5507,-37.054,0.0,,,,,,,3A 1746-370,267.5507,-37.054,0.0,,4U 1746-370,267.553,-37.052,0.010000000397364298,,,,,,,,,,,,,,,,,4FGL J1750.3-3702,267.5783,-37.0454,0.020105,,4U 1746-370,267.528,-37.075,0.026666667064030966,,2SXPS J175012.4-370309,267.55179,-37.05256,7.500000132454766E-4,,4XMM J175012.7-370308,267.55306,-37.05233,1.3187194444444446E-4,,2CXO J175012.7-370306,267.55292212823156,-37.05175799896489,1.9719620766020982E-4,,,,,,,4039968048223734528,267.5528003250196,-37.05193051279995,8.984059757656523E-7,
SAX J1750.8-2900,267.5676211546391,-29.023967912633626,3.6888188785976837E-7,,confirmed,,,,NS,1999ApJ...523L..45N,yes,1999ApJ...523L..45N,,,,,,,,,,,,,,,,,,,0.00166,,2002ApJ...575.1018K,,,,,,,6.3,0.7,2002ApJ...575.1018K,6300.0,,Type I bursts;1999ApJ...523L..45N;,Gaia DR3 4057250275046576256,,,,,,,,,,,,,,,,SAX J1750.8-2900,267.6,-29.038,0.010333333412806192,,,,,,,,,,,,,,,,,,,,,,SAX J1750.8-2900,267.565,-29.035,0.03166666626930237,,2SXPS J175013.4-290209,267.55609,-29.03606,0.0018333333068423802,,4XMM J175015.6-290140,267.565029,-29.027848,6.0532E-4,,2CXO J175016.2-290126,267.5676813173659,-29.023901448646036,2.2742965856685233E-4,,,,,,,4057250275046576256,267.5676211546391,-29.023967912633626,3.6888188785976837E-7,
[KRL2007b] 291,267.5861379979621,-30.447697613940548,4.479920802017053E-9,,confirmed,WD,2002ApJ...575L..21M,,NS,2018MNRAS.476..354C,,,1.52,0.04,2018MNRAS.476..354C,0.015,-1.0,2009A&A...508..297D,0.707,1.0E-6,2002ApJ...575L..21M,,,,-2.0E-8,-99.0,2002ApJ...575L..21M,0.0017,-99.0,,0.0023,6.0E-14,2002ApJ...575L..21M,,,,522.0,-4.0,5.0,,,,522.0,,,Gaia DR3 4055982499477054464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1750.4-3023,267.6164,-30.3991,0.058774,,,,,,,2SXPS J175020.5-302650,267.58562,-30.44727,8.333333333333333E-4,,4XMM J175020.6-302651,267.586146,-30.447711,8.292055555555555E-5,,2CXO J175020.7-302652,267.58626258449976,-30.4477970661513,2.7066940671415164E-4,,2MASS J17502067-3026517,267.586161,-30.447716,1.6666666294137637E-5,,4055982499477054464,267.5861379979621,-30.447697613940548,4.479920802017053E-9,
[KRL2007b] 289,267.65,-29.05,3.8888888888888887E-4,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[KRL2007b] 289,,,,,,,,,,,,,,,,SAX J1750.8-2900,267.6,-29.038,0.010333333412806192,,,,,,,,,,,,,,,,,,,,,,SAX J1750.8-2900,267.565,-29.035,0.03166666626930237,,2SXPS J175035.6-290254,267.64847,-29.04852,0.0014722222752041286,,,,,,,,,,,,,,,,,0,,,,
[ZGV2011] 5,267.69479154362483,-31.274977232027403,1.9752083553208248E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.271,0.36,2021MNRAS.505.5957B,7271.0,Terzan 6,GC;LMXB candidate;2011A&A...533A..33Z;,Gaia DR3 4055719892309352064,,,,,,,,,,,,,,,,GRS 1747-312,267.69,-31.292,0.016999999682108562,,,,,,,,,,,,,,,,,,,,,,GRS 1747-312,267.684,-31.285,0.02833333412806193,,2SXPS J175046.7-311627,267.69471,-31.27426,3.055555621782939E-4,,,,,,,2CXO J175046.8-311629,267.69517098929146,-31.274879114319916,1.9720175228401415E-4,,,,,,,4055719892309352064,267.69479154362483,-31.274977232027403,1.9752083553208248E-7,
IGR J17511-3057,267.7239433068113,-31.094641740155637,4.1344397080441325E-9,,confirmed,,,,NS,2009ATel.2198....1B,yes,2009ATel.2198....1B,,,,0.13,-1.0,2010MNRAS.407.2575P,3.47,5.56E-6,2010MNRAS.407.2575P,,,,,,,8.0E-5,-99.0,2010MNRAS.407.2575P,0.00408,1.6E-12,2010MNRAS.407.2575P,,,,985.0,-14.0,14.0,,,,985.0,,Type I bursts;2009ATel.2198....1B;,Gaia DR3 4055757099592572928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1750.8-3106,267.7231,-31.1097,0.113539,,,,,,,2SXPS J175053.5-310536,267.7231,-31.09359,8.888889021343655E-4,,4XMM J175053.7-310542,267.72398,-31.095045,4.234263888888889E-4,,,,,,,2MASS J17505374-3105406,267.723946,-31.094624,1.6666666294137637E-5,,4055757099592572928,267.7239433068113,-31.094641740155637,4.1344397080441325E-9,
Granat 1747-312,267.72499999999997,-31.266666666666666,2.777777777777778E-4,,confirmed,,,,NS,2008ApJS..179..360G,yes,2008ApJS..179..360G,,,,,,,12.4,1.68E-7,2003A&A...406..233I,,,,,,,,,,,,,,,,,,,,,,,,Type I burst;2008ApJS..179..360G;GC;,Granat 1747-312,,,,,,,,,,,,,,,,GRS 1747-312,267.69,-31.292,0.016999999682108562,,,,,,,,,,,,,,,,,,,,,,GRS 1747-312,267.684,-31.285,0.02833333412806193,,,,,,,,,,,,,,,,,,,,,,0,,,,
2E 1746.7-3225,267.73114651848874,-32.316906710849125,3.2506305724382406E-8,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likely LMXB;2003ApJ...596.1220W;,Gaia DR3 4043519569532903936,,,,,,,,,,,,,,,,IGR J17508-3219,267.721,-32.33,0.038499999046325686,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J175055.5-321858,267.73134,-32.31637,8.888889021343655E-4,,,,,,,,,,,,2MASS J17505547-3219007,267.731127,-32.316887,1.6666666294137637E-5,,4043519569532903936,267.73114651848874,-32.316906710849125,3.2506305724382406E-8,
XTE J1752-223,268.06296664211203,-22.342063410566997,3.561937808990479E-7,,confirmed,M,2012MNRAS.423.2656R,,BH?,2009ATel.2269....1S,,,9.6,0.9,2010ApJ...723.1817S,,,,6.5,-1.0,2012MNRAS.423.2656R,,,,,,,,,,,,,,,,4761.0,-2198.0,3196.0,3.5,0.4,2010ApJ...723.1817S,4761.0,,,Gaia DR3 4070425031419419520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J175214.9-222033,268.06233,-22.34275,9.722222222222222E-4,,4XMM J175215.0-222031,268.062741,-22.342044,5.277780555555556E-4,,2CXO J175215.0-222032,268.0628861471637,-22.342280939074172,1.9771856601446194E-4,,,,,,,4070425031419419520,268.06296664211203,-22.342063410566997,3.561937808990479E-7,
SAX J1752.3-3138,268.0747531878521,-31.63345915246357,7.277053197224936E-6,,confirmed,,,,NS,2001A&A...378L..37C,yes,2001A&A...378L..37C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type I burst;2001A&A...378L..37C;,Gaia DR3 4055649283071373312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4055649283071373312,268.0747531878521,-31.63345915246357,7.277053197224936E-6,
1RXS J175229.0-282951,268.1210964736541,-28.497312394605608,1.4284155435032317E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4057387370427819136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J17522926-2829516,268.121926,-28.49769,1.6666666294137637E-5,,4057387370427819136,268.1210964736541,-28.497312394605608,1.4284155435032317E-7,
